avg_balance,overdrafts,gambling_flags,academic_score,dti_ratio,savings_rate,status,income_stability,fraud_flag,name_mismatch_flag
4919.6689553800215,1,1,9.269006048041485,1.0,0.0491686429076732,0,0.5392574056219508,0,0
1405.2072456198034,0,0,7.30629273455453,0.1162878995326715,0.1439354387604202,0,0.8360025585189332,1,0
13416.587398033833,1,0,4.0,0.1304589563111955,0.3255307811542418,0,0.15098876495752694,0,0
1155.375653787695,0,0,7.273305269734274,0.01487546303526,0.0283357988884039,1,0.7279156350028978,0,0
6424.213600236374,0,0,7.422041144277011,0.928002008796195,0.2954158473901915,0,0.41085585220410276,0,1
476.08149271495574,0,0,4.497668008529864,0.5609829138237451,0.294920982951172,0,0.06607711957673101,0,0
1015.7371994673996,0,0,9.208745291094385,0.0651765381868621,0.1777679656167533,1,0.7171813951101569,0,0
6332.3498745636525,0,1,4.0,0.1110508604615546,0.0081086540164053,0,0.4039461933401625,0,0
12128.982159489457,0,0,7.869272932584346,0.5123633778804768,0.0977342172875302,0,0.2988844280189741,0,1
6141.566561108917,0,0,4.703548997856804,0.0979348280909641,0.1097116643935319,0,0.07177175581044026,0,1
4352.106468693732,2,0,8.603118555459464,0.4687305316389415,0.3050354050439538,0,0.0,0,0
3483.764554834587,2,2,7.846750680956982,0.4632204054333664,0.2150746351926765,0,0.1883201680183735,0,0
848.0730729197408,0,1,9.212242262840451,0.0372791967732235,0.1342160137973121,0,0.4484522520827796,0,0
2107.758082266765,3,0,7.777417720797816,0.1291197099421305,0.2463956847680357,0,0.3983998118492155,0,0
2876.779350366865,0,0,7.531252849717181,0.0940248096886327,0.0419706283331584,0,0.27469051062498046,0,1
17778.406162202136,0,1,6.508493426186984,0.7411210674485951,0.398246767044809,1,0.9557122226218916,0,0
7551.754043468999,0,1,4.397202559006078,0.2667624965815869,0.0305997753626568,0,0.6600066799656719,0,1
602.7756101376422,0,0,10.0,0.5863441874066995,0.3293179291760804,1,0.6736959844637266,0,0
7376.790671784552,0,0,6.273900293611016,1.0,0.1766533071662028,0,0.3696728321526048,1,0
3149.8006840615976,0,0,7.50636525092904,0.2043726157549962,0.3550509828125719,1,0.8114917719583683,0,0
2219.166138569663,0,0,5.7650806675373705,0.3724374080652083,0.0795360707834729,0,0.16003742444592628,1,0
10417.108046109664,0,1,5.390530041732274,0.6091019000800643,0.2203193683011882,0,0.3437701151111621,1,0
17229.746529428867,0,0,7.089297224188498,0.317487192763033,0.2376824864539045,1,0.9530999522495951,0,0
15286.560678641186,0,0,7.624222665717003,0.1340613609278308,0.1859879979429002,1,0.9431280119116199,0,0
1826.4549176299151,1,1,9.636131246137808,0.50805524532023,0.1121925291239587,0,0.29503145942891057,0,0
3450.030464908855,2,2,8.509036750995733,0.2034009793971068,0.3241012396245184,0,0.0,0,0
7440.618894413778,0,0,7.421754402937573,0.1985067152419863,0.0826971353980674,0,0.8780445119157384,0,0
16120.505013697964,1,0,6.909943832757793,0.0352666447181425,0.104567661339224,1,0.9475545127122359,0,0
2813.498782116457,1,0,7.517016035628422,1.0,0.165024753615038,0,0.796528532855328,0,1
4001.4113662062873,3,0,6.607940516858036,1.0,0.3321848415512493,0,0.40952112642987315,0,1
1325.56123537877,3,0,7.388532427447983,0.058913252491329,0.0032324131917569,0,0.5412160330389897,0,1
1190.0436219319986,1,1,5.806299128830929,0.1292968783692898,0.3576804532942427,0,0.27780005041226713,0,1
13256.246818185977,0,0,6.169025839011443,0.490565341453462,0.2177630279015006,0,0.45198242299041863,0,0
25455.35024704028,1,0,6.922842185018253,1.0,0.0378679785689449,1,0.9856240028570823,0,0
4586.080632228559,1,0,7.485349118653444,0.2697244514420144,0.0890542947543557,0,0.5661381035985456,0,0
16671.11181174896,0,1,6.822128094757024,0.2541733747453342,0.0285958694451252,0,0.5936933475185893,0,0
7716.810588681459,2,0,7.289665129841905,0.8031045807690478,0.1796551047786887,0,0.3079168224902059,1,0
2305.492240261053,1,0,5.6314673748512645,0.8463166390579177,0.0075273748560028,0,0.27991008187716127,0,0
7714.584583346825,1,0,5.198434503545666,0.0681041239316484,0.2703722471603697,1,0.8861395605508414,0,0
31660.878189040413,0,0,6.925073002660968,0.1869621288402461,0.0474071814597245,1,1.0,0,0
4789.5988738365895,0,0,4.470095552643133,0.2658730552199487,0.0817830171845473,0,0.6705946778308607,0,0
32688.073918623035,2,0,8.289961999050384,0.4367086955105344,0.0058452501053786,1,1.0,0,0
215.61600403729267,0,0,4.937942671154445,1.0,0.0937612209190544,0,0.47629315864512695,0,0
13406.248680236244,1,1,6.414054306538051,0.0410618214213775,0.0150195508959985,0,0.20838005677285779,1,0
5550.535415241093,0,0,7.754631724327736,0.0593076783760276,0.0383533045808409,1,0.8587047068238172,0,0
3492.539394665516,1,2,8.373876401327218,0.1607376896075827,0.3848650401239407,1,0.8200992649534132,0,0
5582.020704583881,0,0,7.963081771110451,1.0,0.0359953113358713,0,0.0,1,0
460.4068218191804,2,1,7.727750759646193,0.7319830099978993,0.314404051594398,0,0.31484898056405836,0,0
3841.379884717035,0,0,10.0,0.0862559335844926,0.2578624751592278,1,0.8280328112162488,0,0
7675.036109232575,0,0,5.419975185018747,0.0401439583443914,0.1170642338566873,1,0.8857112571511746,0,0
29456.387102491062,4,0,7.470397033696042,0.3683651346521741,0.3442129512926721,1,0.9977894044741515,0,0
2684.551434506681,1,0,7.949407736696136,0.3631924154669448,0.1899463707863878,0,0.434536889091894,0,0
1895.0506927388676,0,0,7.534946822201169,0.6611345100002517,0.1180126735719104,0,0.0,0,0
2738.2785598525656,1,1,6.303458601272293,1.0,0.3190722088024784,0,0.4036639774675317,0,0
14998.05391486821,1,0,7.817443567824487,0.1958677817315876,0.278338810478818,1,0.9415402117702074,0,0
7418.220799746878,1,0,7.712536015362549,0.1833332258650884,0.0319954388356001,0,0.5830545182727487,0,0
2647.7908952700145,0,0,8.866498842966843,1.0,0.1318271100700248,0,0.261218711049097,0,1
9256.803847035584,4,0,7.709976465626265,0.180080986491989,0.2659600612606466,1,0.9013267433113356,0,0
5617.74856063064,1,0,4.149859108350223,0.562919543256985,0.1023933294263717,0,0.19644883065365606,0,0
15987.575687699777,0,0,8.183787910922375,0.2022822961357813,0.2460120229996309,1,0.946864499053289,0,0
2153.241109451795,0,0,6.397898287690725,0.6550264423289196,0.1209430614360017,1,0.7797946906122647,0,0
3374.4870801287357,1,1,6.714603328473815,1.0,0.0829647680611065,0,0.44915943543756126,0,0
3123.356199631747,2,0,5.284982995421927,1.0,0.1417988343590623,0,0.48611123608764506,0,0
863.4839011173499,0,1,7.204578092173321,0.0198734312337139,0.144355073002998,0,0.6953054085551502,0,0
7133.359095783383,0,0,9.961058684847604,0.1633369707989972,0.2624099745908799,1,0.8796120277064576,0,0
6839.42893456228,1,0,8.600456169394242,0.2060485356524017,0.2363621324781491,1,0.876105527217989,0,0
5030.7750634637505,0,0,5.222792743367551,0.2327743036102548,0.1735467862803887,0,0.5709652784829979,1,0
3773.237372185436,0,0,6.700488670863124,0.6593389405731266,0.2988808511821116,0,0.07838262660764694,0,0
914.8391897801648,0,0,8.513021931835432,0.8102424280069204,0.3452770227620268,0,0.7682458944074574,0,0
3018.2087464947676,0,0,6.731125560303447,0.6749384776142225,0.0329158594684689,0,0.04492455498232639,0,0
3314.0814379030744,1,1,4.0,0.1396378857409613,0.2550950000135897,0,0.6293416623694621,0,0
1909.239870657175,1,0,6.18087325754986,0.2350103394117064,0.2850457612116574,0,0.020731740773591856,0,1
4120.1726113183895,2,0,9.070726615066096,0.3901784715668778,0.175358821139999,0,0.5503091970379184,0,0
8119.746549831806,0,0,9.260647483469922,0.1784014237718208,0.0227099983172742,1,0.8904050856814538,0,0
48079.74535263682,0,0,6.735014745984106,0.0299473413127752,0.1755730709658542,1,1.0,0,1
6165.266032986425,3,0,6.588323686986905,0.1729325836152321,0.3491844838798744,0,0.3359110892867134,0,0
6810.723676812062,1,0,4.0,0.175538728040395,0.0645250386184991,0,0.5526099998292123,0,0
4572.695305850926,0,0,6.855937038961407,0.0342450443239788,0.1457785017598208,1,0.8425554084233833,0,0
500.0298182066885,1,0,6.143577549524476,0.2154468233968788,0.2971522061084714,0,0.8545696759357053,0,0
4843.420867595446,1,0,4.159633994377967,0.075051582457985,0.3499812219984944,0,0.4480480623646739,0,0
5374.761303429389,1,0,5.569965514068261,0.1470829278187001,0.365659530056894,0,0.31995762294481855,0,1
96094.15070942372,5,0,5.034082274241788,0.3199738185380097,0.3111825812378472,1,1.0,0,0
3969.359531858645,0,3,7.08697983409627,0.9599460019999988,0.2377542857747402,0,0.16676288245674487,1,0
7179.96654252945,3,0,9.32629235397454,0.2949042257867798,0.1397768338616598,0,0.2430612533106276,1,0
4796.007441587479,0,0,6.771189871510459,0.1329321426242906,0.1949360999429901,1,0.8465288230294756,0,0
1230.0124204875044,2,0,7.392123066118886,0.0582267285496873,0.0032853380707497,0,0.278090231625355,0,0
19704.07150661349,0,0,10.0,0.2084213781649929,0.1401075303674971,1,0.9642822814515021,0,0
12326.575626771188,1,0,4.142631592204984,0.2140987145813899,0.2900174112808019,0,0.9247103075881099,0,0
12918.704841784973,0,0,7.287661565232896,0.6404149535391198,0.2621568875477775,1,0.9291031947043047,0,0
1678.9573347763271,0,0,8.716546862370997,0.6579738529950857,0.0032987026883891,0,0.4366581469115437,0,0
26917.889037392735,1,0,7.469064408364353,0.176657087300211,0.2189031239886814,1,0.9902794310936099,0,0
929.8022378537167,0,0,4.560064696355525,0.0298820789473334,0.0029356283791991,0,0.5575269988959332,0,0
10111.429573799012,3,1,9.893018205958976,0.3802715640250564,0.1453235707254511,0,0.38534823105438204,1,1
69268.11251322392,1,1,8.258508461478405,0.6731351673146778,0.3962511441314733,1,1.0,0,1
1523.1709638537798,2,0,7.402926635372894,0.3433501422302614,0.1638096826318897,0,0.5128868728098767,0,1
2534.2066688272967,1,0,4.9272267218438515,0.1545902760135921,0.357153341881486,0,0.4666304124945502,0,0
5635.126242586938,1,0,10.0,1.0,0.0063764008343469,0,0.3352602913081217,0,0
2732.637137850535,1,1,7.880135450821241,0.0491688970413274,0.2878790191012397,0,0.009530357068892381,0,0
777.7437300840883,0,0,7.668823452528958,0.025259729126354,0.1827554452972864,1,0.6949336568933867,0,0
5428.774849261214,3,0,7.87837011548958,0.1286777936200277,0.2187672777491268,0,0.11336245907313558,0,1
1397.4839706490611,0,0,8.437081510710483,1.0,0.39708201476791,0,0.23321011248341839,1,0
8826.414111062586,1,1,7.1712298371891885,0.1318281098230846,0.1221057508418714,0,0.4083058096292399,0,0
1658.8570337814288,0,0,6.823042928700055,0.0804045876709181,0.3447917359144093,1,0.7580575765766197,0,0
32116.15576723993,1,0,4.0,0.0403802510261669,0.366415760859364,1,1.0,0,0
1953.3267832508025,0,0,5.822379166217935,0.0972857967418526,0.1190542384479172,0,0.26564840527404654,1,0
3397.2425673986545,0,0,9.970905981606556,0.054934979091121,0.0189961280110957,1,0.8177938483794324,1,0
13272.026814637346,1,0,5.754258912264875,0.251406425264304,0.3144451525315997,1,0.931351721736967,0,0
1141.5656903359013,1,0,6.554606643630692,0.1154767069232927,0.3733832978785609,0,0.7239994176599475,0,0
6569.185380115749,0,0,5.270709602897656,0.2836287870287887,0.1910429844347641,0,0.5440571798989066,0,1
23998.9293172849,3,0,7.764523514271851,0.0599467257170202,0.3499208914837625,1,0.9807142754282427,0,0
726.4817119965923,1,0,6.615995488802396,0.6928188945153291,0.0883014827659049,0,0.0,0,1
6240.114569270902,3,0,6.562960562863784,0.0869097164880811,0.3027604115041395,0,0.47781542491687623,1,0
6829.81280558048,3,0,5.798979948021968,0.0391220017784891,0.2813572397005089,0,0.26788725052490237,0,1
12776.727583946482,0,0,7.625949497698701,1.0,0.2109743056189869,0,0.15492156351235073,0,0
1133.2584410911838,1,0,9.207777144768404,0.052460298887799,0.127624417250459,1,0.7263049289121918,0,0
1025.2023182106866,0,0,4.461289948082016,0.2839300124429388,0.1002417021548242,0,0.4402438743967889,0,1
9353.66075407032,1,0,6.544755677571051,1.0,0.2875021112716056,0,0.7769269248283412,1,1
7140.762192570767,0,0,6.756714155899861,1.0,0.2284085214397375,0,0.2978319135734896,0,0
6753.286888771599,0,1,5.854470249550251,0.2712225489000756,0.3453023851448462,1,0.8750492850345877,0,0
7577.442667947518,0,0,8.735041453204614,0.7658359183024415,0.3281804104793803,1,0.8846448209496975,0,0
2210.9189565387837,1,0,8.753889459866985,0.1820308768291478,0.0703144779775757,1,0.7819975278421509,0,0
6607.083618586064,0,0,7.344328087700572,0.1202068532522275,0.0857701012760901,1,0.8732253697161003,0,0
7107.317452244634,2,0,5.981920775057455,0.0226120557092437,0.377575123338104,0,0.1263269889931572,1,1
2121.696937679456,2,2,8.721711590943254,0.4685343940837301,0.150558078564848,0,0.4054066576483912,0,0
46916.40146889908,2,0,6.557503362088603,0.5841932586868328,0.2189002925613081,1,1.0,0,0
8828.961678769267,0,0,8.467808137122477,0.081568913859698,0.1691019418688815,1,0.8973832920911787,0,0
1197.0661830200456,0,0,10.0,0.3695064284023615,0.2256694357651007,1,0.7308696502797352,0,0
10993.478603842495,1,0,7.0007762331001056,0.1128190196464123,0.2701385376681897,1,0.915655360863383,0,0
1552.4276137914355,1,1,7.237167654476787,0.2485860748663849,0.145700880301949,0,0.1900506481628248,0,0
12857.656068600834,0,0,5.952805114406868,0.1222262214975736,0.1327180913728213,1,0.9287084603742451,0,0
20080.568521430767,0,0,8.528297036135957,0.185912045256637,0.3380091070307462,1,0.9658595579007404,0,1
1867.5345348524363,2,0,7.316782570147158,0.2214835463470938,0.2470864578300011,0,0.9230246429044772,0,1
15886.810990139566,2,0,5.113667095040092,0.8625990640546387,0.3414139095596777,0,0.537639233206558,0,0
8205.25682229028,0,1,5.929299731926763,0.3105405267726868,0.3474782050325735,0,0.2081631285154589,0,1
13408.785204692344,4,0,9.93764098913596,0.1902879370305329,0.0646632073284454,1,0.932206015999449,0,0
48695.63967173675,2,0,6.631712577980061,1.0,0.3202407693741661,1,1.0,0,0
3724.647338906768,1,1,5.355950905186008,0.0292604613684396,0.3601129407612591,0,0.5792198837048629,0,0
2023.7546327645057,0,0,7.281257715228556,0.0863782751810408,0.1755526709749416,1,0.7746263835642511,0,0
1719.4777257297317,4,0,6.203305938402298,0.989578804736532,0.2019890162006329,0,0.3646038951764155,1,1
1878.4849428378147,1,0,6.722191929754478,0.5422480927253839,0.1501328976472781,0,0.8426604681156684,0,0
4558.145540693339,0,1,7.811907332773487,0.5218477862782739,0.0602606878216416,0,0.11651341600804899,0,0
7529.437081271157,0,0,7.507407337431419,0.1725700053400537,0.2134606397855808,1,0.8841151974816643,0,0
6968.9660552944815,2,0,7.051459457344176,0.8226942796567113,0.1590904354342176,0,0.9508274538144394,0,0
13491.47239321572,1,0,6.080545517553479,0.0862999685848333,0.3291275550309247,1,0.9327183249036024,0,0
5078.6231058056865,0,0,4.328849425447696,0.3623871432442406,0.1942110118667313,0,0.4314809551213638,1,0
28607.78275258196,0,0,9.881093657443364,0.2881574548826416,0.3826358304831587,1,0.9953534077157317,0,0
3639.512385139045,1,0,9.79108471738821,0.4514451150711777,0.2946723819894976,0,0.29978366624757447,0,0
130796.2687632859,4,0,7.036272136366107,0.7830242078606854,0.0931027640884017,1,1.0,0,0
10593.48012947182,0,0,8.252005503026993,0.4611764643659866,0.1610272584107434,0,0.30016749427494704,0,0
1787.555143703573,0,0,6.951446480960129,0.8541652374095752,0.2452275762121754,0,0.0,1,0
1383.1547139072238,0,1,5.84153327067521,1.0,0.0538685573148073,0,0.30217422401488503,0,1
8920.971120934491,1,0,7.110580488855506,0.2732235564230907,0.2033995110824185,0,0.15831636753082415,1,0
3823.944838639268,1,1,7.2113170547922625,0.2024276343502392,0.3474192522701126,0,0.3297014969506427,0,0
11778.060313198674,0,0,9.234145868783946,0.3090851687503413,0.0698483880649558,1,0.9214000494092092,0,0
8822.656912690443,0,0,7.142551759959303,1.0,0.0337965334362875,0,0.6993557999512269,0,1
4581.576794934412,3,1,9.556957517521836,0.1156779518115534,0.1987716171278614,0,0.5738231816660964,0,1
1809.92507745915,2,2,6.758827775706589,0.3671957810812202,0.3563866667742365,0,0.46581637189384917,0,1
811.8994657089208,1,0,6.149590818453014,0.3502648005263908,0.2811881416801913,0,0.39926364716685125,0,0
2925.9522110731664,2,0,9.234151460688349,0.0724661214709991,0.2298061992935443,1,0.8053485047932979,0,0
13972.85425571835,1,2,9.092071087308954,0.5435918274326904,0.0699612388818329,0,0.0,0,0
6464.659905767302,1,0,7.115413806252541,0.1209084215106523,0.2971276355519614,0,0.4282900028481958,0,1
1121.3702533220778,1,0,7.513482384001024,0.4974141326071356,0.2697458313712538,0,0.5986603008934147,1,0
6154.940074098301,1,1,7.427903750740134,0.4804277563043669,0.383168760481853,0,0.3729165291888527,0,0
7939.249648683652,0,0,7.317022789225093,0.0264574557669587,0.0495000756591708,1,0.8885317379728837,0,0
1731.1899232728135,0,0,6.442642629381499,1.0,0.1320875478359976,0,0.5161255413035531,0,0
6012.905281031492,0,0,10.0,0.9771053659384552,0.193370196782086,1,0.8653725105945528,0,0
5361.739063308497,4,1,6.400077073458803,0.03272256564815,0.2561478383159739,0,0.8214360479934903,0,0
1268.5487810802567,0,0,7.834081103644813,1.0,0.1879468275876547,0,0.7081820855170711,0,0
7681.253460556244,0,0,7.285553542884499,0.1164515623720249,0.1556057949207627,1,0.8857787360348283,0,0
9799.97019236,2,0,4.0,0.2608366386405304,0.1478357058483324,0,0.589433528552476,0,1
18340.27395425761,0,0,7.176701908948574,0.9079631470043112,0.0383468336813824,1,0.9583051243175277,0,0
17707.714195294295,0,1,6.577754040120184,1.0,0.1636358033742669,0,0.56574842551315,1,0
957.1785530577088,1,0,6.165182782689842,0.1653178078447534,0.100622991419034,0,0.4940814894116438,0,0
1622.6293101925155,1,0,5.441710824064716,0.3292849678069364,0.1165582896051622,0,0.5516061820977909,0,0
9276.46208330859,0,1,9.704256578516992,0.0135601798580229,0.0013173085430935,1,0.901503526720866,0,0
9262.565420402916,1,0,5.330569487798416,0.1333397129190112,0.0144435863337037,1,0.9013785950912209,0,0
9276.600330681962,2,0,6.712893399820242,0.1417422424706258,0.11391576449077,0,1.0,1,0
509136.2697344902,2,2,6.216075392207323,0.4498701569981356,0.0764590639169027,1,1.0,0,0
9919.539762050365,1,1,5.413762267600934,0.2787746116629313,0.2231974175532007,0,0.6340843452073326,0,0
19533.22146109618,0,0,8.151261417414261,0.992439261590958,0.2051450472222374,0,0.2822525474339992,0,0
15709.097900491844,2,1,7.667223397246842,0.2857888214674355,0.3416486979900243,1,0.9454001763493202,0,0
10925.586393473612,1,1,6.253066862128117,0.059966204762808,0.0245423221607482,1,0.9151391251305798,0,0
3425.045714298956,1,0,5.619460701738612,0.1107545578179866,0.2749208434153112,0,0.491106519283837,0,0
12431.094776995906,1,0,7.786053978969656,1.0,0.363718089081423,0,0.8173117355941251,0,0
1977.92369376953,1,0,7.65390756174255,0.0500541094982228,0.2476095000878525,0,0.17893099090989556,0,1
3763.1470335734966,2,0,6.782172358415296,0.0752604607492812,0.3400280439803391,0,0.27819476458294445,1,0
2792.679851386627,2,0,9.155148064081525,0.2245811789693413,0.2295141224890787,1,0.8014636452170897,0,0
5516.187104605998,0,0,9.355898073553172,0.6978488955949982,0.3110302190023369,0,0.6202017133710556,1,1
80401.12691499178,1,1,6.237443167648431,0.4001682498331201,0.0267595783165858,1,1.0,0,0
531.9103501076291,1,1,10.0,0.267869103624641,0.0664929641274452,0,0.7214397591276416,0,0
11392.44186111773,1,0,6.587094226878472,0.128126477857364,0.0359451210214242,1,0.9186260190374513,0,0
721.9343061120734,0,0,6.606505746572082,0.2231189938776192,0.3646818543381693,0,0.11485537762786141,0,0
2838.057029470457,0,0,8.069582480325371,0.1147888435092799,0.2276371517562768,1,0.8028068134210566,0,0
18470.56952354309,1,2,7.5218093858490915,0.2246606655087056,0.1367436419518015,0,0.38070493097157593,1,0
5400.944984278612,1,0,7.048938794607018,0.3142692852031066,0.2129061980380135,0,0.535715930089555,0,0
1371.8280300505849,1,0,4.127299059819736,1.0,0.0036628517510094,0,0.39314942728337404,0,0
2119.2737544159313,1,2,4.605931007382209,0.306987037091237,0.2771991863133887,0,0.3149950523441358,0,0
11301.723216822207,0,0,5.0741610256537815,0.0452890934406001,0.1051425197865141,0,0.38126560706906915,0,0
2081.3109391156613,1,0,7.015829414666637,0.1414744897152292,0.0986080597873599,0,0.40721222369829624,0,0
6483.031466870276,2,1,6.222558280304996,0.0929980108328372,0.0975860865266782,0,0.32375467503791744,0,1
5281.045662859707,1,1,6.433610114752301,0.5813738000110441,0.1240269797420378,0,0.349216988419143,0,0
2287.6326265514094,1,0,6.555732819374684,0.5944517628492931,0.2655993938506432,0,0.29910166575327246,0,0
65507.90481936048,0,0,8.466369256837085,0.9644502070904336,0.2490585153363177,1,1.0,0,0
10698.89793266073,0,0,8.160998786044816,0.1734231575286558,0.2378714258645139,1,0.9133919022318011,0,0
440.1088520888128,0,0,6.376189425449352,0.0355262516118839,0.1214624930630103,1,0.6474857413342392,0,0
6253.761296391067,2,0,6.543332519944685,0.1455543432527153,0.2997492001688748,0,0.4401761378196155,0,0
2259.8403172684643,0,0,5.705257449914595,0.2812257814604473,0.3930679088164566,0,0.2622856324178346,0,1
13906.521658786532,0,0,6.495520566578183,0.666269366896198,0.2513272204095882,0,1.0,0,1
1931.724304966015,1,0,8.949016947927763,0.2719311472857477,0.2137723239964422,1,0.7707479261567299,0,0
4356.871189545439,0,1,8.37848958358097,0.485330861544728,0.0697120464375648,0,0.6475311967232042,0,0
9165.281973985037,0,0,7.574739609166892,1.0,0.0315762305648023,0,0.5480257458006229,1,0
14130.621009367987,2,1,5.39076045579149,0.1125124535002495,0.0902853190112138,0,0.5557527573244372,0,0
1184.217505982295,1,0,6.920612522291365,0.1287697642402044,0.1945177598540071,1,0.7299703592944223,0,0
3346.9063093955906,0,2,6.422995225812585,0.0747374129478778,0.1142456151071175,0,0.12447885880598364,1,0
2827.8127671650595,0,0,6.769341992663939,0.1913570420323369,0.3938380245931971,1,0.8025054688839044,0,0
2282.891481995987,0,1,8.185441722738453,0.0285855459497623,0.24692956947376,0,0.06878467403744026,0,0
41595.12615930567,2,0,8.616569347741729,0.8895910956917535,0.1348957396292818,1,1.0,0,0
8128.821577096771,0,0,10.0,0.2861343077259254,0.2948996095544985,1,0.8904981710960955,0,0
1101.1743125474472,0,1,5.653275100944164,0.2423074869936133,0.08811216063656,0,0.48936754646218106,0,1
15042.390502843931,1,0,8.84539955419817,0.0352491781913249,0.3641084133285768,1,0.9417861947054776,0,0
63817.36607526071,0,0,6.795006677095813,0.2590222977442546,0.1949245608577113,1,1.0,0,0
17260.078350915606,1,0,5.9291135192257824,0.4452404241939315,0.2048291118007254,0,0.47182414318727184,0,0
807.5049880839044,0,0,10.0,0.5337530182171436,0.0903807800679386,1,0.6980630034045986,0,0
2796.467532026742,0,0,9.6420357399406,0.0667177700876986,0.0067072467369225,1,0.8015765927133749,0,0
22867.83393447498,0,0,6.5784430071099145,0.0862082802854453,0.3964981951071675,1,0.9766911149186622,0,0
2138.777819901616,0,1,5.916306336852325,0.3457316396888585,0.3002350324998612,0,0.6669641693236,0,0
8516.634288303103,0,0,4.3605717223703016,0.1881806111299424,0.3142656896764133,1,0.8943819428146228,0,0
12666.982140148204,2,0,8.881745509116504,0.3996209475342201,0.1321253141669775,1,0.9274634053429337,0,0
1643.9819981447044,1,0,4.0,0.5337629572387638,0.2388558763347338,0,0.218277654198822,1,0
4655.30525898437,1,0,6.781731770275218,0.5686562510890765,0.1537739020604892,0,0.6613018955080627,0,0
102.27572815128414,0,0,5.659772870505374,0.2777915860261967,0.0061405260666708,0,0.7037210075457586,0,1
1462.5372104353926,0,0,9.090756540316388,1.0,0.3191649774498811,1,0.747561235866571,0,0
3692.693474857473,0,0,9.767139152888104,0.5943142979447734,0.0031424842674697,0,0.4768273384340846,0,0
1118.6225855125117,1,1,4.444080839763982,1.0,0.2156615939573079,0,0.858607833285022,0,0
35457.382315527335,0,0,7.1223502023111385,0.101578435316471,0.2083698534426903,1,1.0,0,0
898.7667428153139,0,2,7.404831174012488,0.92274698992227,0.1420407859447139,0,0.7553758213082734,0,0
